A:1, W:1, H:1
A:1944, W:24, H:81
A:1944, W:72, H:27
A:1944, W:24, H:81
A:1944, W:24, H:81
A:1947, W:33, H:59
A:1947, W:33, H:59
A:1947, W:59, H:33
A:1947, W:33, H:59
A:1947, W:33, H:59
A:1947, W:59, H:33
A:1950, W:25, H:78
A:1950, W:50, H:39
A:1950, W:30, H:65
A:1950, W:26, H:75
A:1950, W:39, H:50
A:1950, W:30, H:65
A:1952, W:61, H:32
A:1952, W:61, H:32
A:1952, W:32, H:61
A:1952, W:32, H:61
A:1952, W:61, H:32
A:1953, W:21, H:93
A:1953, W:63, H:31
A:1953, W:21, H:93
A:1953, W:63, H:31
A:1953, W:93, H:21
A:1953, W:21, H:93
A:1953, W:21, H:93
A:1953, W:31, H:63
A:1955, W:23, H:85
A:1955, W:85, H:23
A:1958, W:22, H:89
A:1960, W:98, H:20
A:1960, W:70, H:28
A:1960, W:20, H:98
A:1960, W:49, H:40
A:1960, W:20, H:98
A:1960, W:70, H:28
A:1960, W:28, H:70
A:1960, W:49, H:40
A:1960, W:28, H:70
A:1960, W:49, H:40
A:1961, W:37, H:53
A:1961, W:37, H:53
A:1968, W:41, H:48
A:1968, W:24, H:82
A:1972, W:58, H:34
A:1972, W:29, H:68
A:1972, W:29, H:68
A:1972, W:34, H:58
A:1972, W:58, H:34
A:1972, W:58, H:34
A:1972, W:58, H:34
A:1974, W:21, H:94
A:1974, W:21, H:94
A:1974, W:42, H:47
A:1974, W:42, H:47
A:1974, W:21, H:94
A:1975, W:79, H:25
A:1975, W:25, H:79
A:1975, W:25, H:79
A:1976, W:76, H:26
A:1976, W:52, H:38
A:1976, W:76, H:26
A:1978, W:43, H:46
A:1978, W:46, H:43
A:1978, W:23, H:86
A:1978, W:86, H:23
A:1978, W:46, H:43
A:1980, W:45, H:44
A:1980, W:60, H:33
A:1980, W:20, H:99
A:1980, W:45, H:44
A:1980, W:99, H:20
A:1980, W:20, H:99
A:1980, W:36, H:55
A:1980, W:33, H:60
A:1984, W:31, H:64
A:1984, W:32, H:62
A:1988, W:28, H:71
A:1989, W:39, H:51
A:1989, W:39, H:51
A:1992, W:83, H:24
A:1992, W:24, H:83
A:1992, W:83, H:24
A:1995, W:57, H:35
A:1995, W:95, H:21
A:1995, W:35, H:57
A:1995, W:35, H:57
A:1995, W:35, H:57
A:1995, W:35, H:57
A:1995, W:35, H:57
A:1998, W:27, H:74
A:1998, W:74, H:27
A:1998, W:74, H:27
A:1998, W:74, H:27
A:2000, W:50, H:40
A:2000, W:20, H:100
A:2000, W:100, H:20
A:2000, W:25, H:80
A:2000, W:100, H:20
A:2000, W:100, H:20
A:2001, W:29, H:69
A:2001, W:87, H:23
A:2001, W:29, H:69
A:2002, W:22, H:91
A:2006, W:59, H:34
A:2006, W:59, H:34
A:2006, W:34, H:59
A:2009, W:41, H:49
A:2009, W:41, H:49
A:2009, W:49, H:41
A:2009, W:41, H:49
A:2009, W:49, H:41
A:2009, W:41, H:49
A:2009, W:49, H:41
A:2010, W:67, H:30
A:2010, W:67, H:30
A:2010, W:30, H:67
A:2013, W:61, H:33
A:2013, W:33, H:61
A:2013, W:61, H:33
A:2014, W:53, H:38
A:2014, W:53, H:38
A:2014, W:38, H:53
A:2014, W:38, H:53
A:2015, W:31, H:65
A:2015, W:65, H:31
A:2015, W:31, H:65
A:2015, W:65, H:31
A:2015, W:31, H:65
A:2016, W:48, H:42
A:2016, W:96, H:21
A:2016, W:32, H:63
A:2016, W:84, H:24
A:2016, W:21, H:96
A:2016, W:56, H:36
A:2016, W:96, H:21
A:2016, W:96, H:21
A:2016, W:63, H:32
A:2016, W:56, H:36
A:2016, W:24, H:84
A:2016, W:84, H:24
A:2016, W:32, H:63
A:2021, W:47, H:43
A:2024, W:22, H:92
A:2024, W:23, H:88
A:2024, W:88, H:23
A:2024, W:44, H:46
A:2024, W:23, H:88
A:2024, W:92, H:22
A:2024, W:46, H:44
A:2024, W:44, H:46
A:2025, W:25, H:81
A:2025, W:25, H:81
A:2025, W:25, H:81
A:2025, W:81, H:25
A:2028, W:26, H:78
A:2028, W:78, H:26
A:2028, W:39, H:52
A:2028, W:78, H:26
A:2028, W:39, H:52
A:2028, W:39, H:52
A:2030, W:35, H:58
A:2030, W:70, H:29
A:2030, W:29, H:70
A:2030, W:29, H:70
A:2030, W:58, H:35
A:2035, W:55, H:37
A:2035, W:55, H:37
A:2035, W:55, H:37
A:2035, W:55, H:37
A:2037, W:21, H:97
A:2037, W:97, H:21
A:2040, W:85, H:24
A:2040, W:85, H:24
A:2040, W:30, H:68
A:2040, W:34, H:60
A:2040, W:68, H:30
A:2040, W:34, H:60
A:2040, W:40, H:51
A:2040, W:40, H:51
A:2040, W:40, H:51
A:2044, W:73, H:28
A:2044, W:28, H:73
A:2044, W:73, H:28
A:2044, W:28, H:73
A:2046, W:22, H:93
A:2046, W:33, H:62
A:2046, W:22, H:93
A:2047, W:89, H:23
A:2047, W:89, H:23
A:2048, W:32, H:64
A:2050, W:50, H:41
A:2052, W:27, H:76
A:2052, W:38, H:54
A:2052, W:76, H:27
A:2052, W:57, H:36
A:2052, W:38, H:54
A:2052, W:57, H:36
A:2052, W:76, H:27
A:2052, W:54, H:38
A:2054, W:79, H:26
A:2058, W:42, H:49
A:2058, W:42, H:49
A:2058, W:98, H:21
A:2058, W:98, H:21
A:2059, W:29, H:71
A:2059, W:29, H:71
A:2064, W:24, H:86
A:2065, W:59, H:35
A:2065, W:59, H:35
A:2065, W:35, H:59
A:2068, W:44, H:47
A:2070, W:90, H:23
A:2070, W:69, H:30
A:2070, W:46, H:45
A:2070, W:30, H:69
A:2070, W:69, H:30
A:2070, W:30, H:69
A:2070, W:90, H:23
A:2070, W:30, H:69
A:2070, W:90, H:23
A:2072, W:28, H:74
A:2072, W:28, H:74
A:2072, W:28, H:74
A:2074, W:34, H:61
A:2074, W:34, H:61
A:2074, W:61, H:34
A:2074, W:61, H:34
A:2074, W:61, H:34
A:2074, W:61, H:34
A:2074, W:61, H:34
A:2075, W:83, H:25
A:2075, W:25, H:83
A:2075, W:25, H:83
A:2075, W:25, H:83
A:2075, W:25, H:83
A:2075, W:25, H:83
A:2075, W:83, H:25
A:2077, W:67, H:31
A:2077, W:67, H:31
A:2079, W:21, H:99
A:2079, W:99, H:21
A:2080, W:32, H:65
A:2080, W:26, H:80
A:2080, W:40, H:52
A:2080, W:32, H:65
A:2080, W:80, H:26
A:2080, W:26, H:80
A:2088, W:72, H:29
A:2088, W:29, H:72
A:2088, W:29, H:72
A:2088, W:24, H:87
A:2090, W:55, H:38
A:2090, W:95, H:22
A:2090, W:55, H:38
A:2090, W:22, H:95
A:2093, W:23, H:91
A:2100, W:50, H:42
A:2100, W:30, H:70
A:2100, W:100, H:21
A:2100, W:25, H:84
A:2100, W:28, H:75
A:2100, W:42, H:50
A:2100, W:42, H:50
A:2100, W:25, H:84
A:2106, W:81, H:26
A:2106, W:39, H:54
A:2106, W:26, H:81
A:2106, W:54, H:39
A:2106, W:78, H:27
A:2106, W:26, H:81
A:2106, W:26, H:81
A:2107, W:49, H:43
A:2107, W:43, H:49
A:2108, W:62, H:34
A:2108, W:34, H:62
A:2108, W:34, H:62
A:2108, W:31, H:68
A:2108, W:62, H:34
A:2108, W:31, H:68
A:2108, W:68, H:31
A:2108, W:62, H:34
A:2109, W:57, H:37
A:2112, W:88, H:24
A:2112, W:33, H:64
A:2112, W:66, H:32
A:2112, W:33, H:64
A:2112, W:24, H:88
A:2112, W:88, H:24
A:2112, W:33, H:64
A:2112, W:66, H:32
A:2112, W:32, H:66
A:2112, W:22, H:96
A:2112, W:32, H:66
A:2115, W:47, H:45
A:2115, W:47, H:45
A:2116, W:46, H:46
A:2116, W:23, H:92
A:2117, W:73, H:29
A:2117, W:73, H:29
A:2117, W:73, H:29
A:2124, W:36, H:59
A:2124, W:36, H:59
A:2125, W:25, H:85
A:2125, W:25, H:85
A:2125, W:25, H:85
A:2128, W:38, H:56
A:2128, W:56, H:38
A:2128, W:38, H:56
A:2130, W:30, H:71
A:2130, W:71, H:30
A:2130, W:71, H:30
A:2130, W:71, H:30
A:2132, W:52, H:41
A:2132, W:41, H:52
A:2134, W:22, H:97
A:2134, W:22, H:97
A:2135, W:35, H:61
A:2135, W:61, H:35
A:2136, W:24, H:89
A:2136, W:89, H:24
A:2139, W:31, H:69
A:2139, W:23, H:93
A:2139, W:23, H:93
A:2139, W:69, H:31
A:2142, W:34, H:63
A:2142, W:63, H:34
A:2144, W:32, H:67
A:2145, W:55, H:39
A:2145, W:65, H:33
A:2146, W:74, H:29
A:2146, W:58, H:37
A:2146, W:37, H:58
A:2146, W:29, H:74
A:2146, W:74, H:29
A:2150, W:43, H:50
A:2150, W:50, H:43
A:2150, W:50, H:43
A:2150, W:25, H:86
A:2150, W:43, H:50
A:2150, W:25, H:86
A:2156, W:77, H:28
A:2156, W:98, H:22
A:2156, W:98, H:22
A:2156, W:49, H:44
A:2156, W:44, H:49
A:2156, W:77, H:28
A:2156, W:49, H:44
A:2156, W:49, H:44
A:2158, W:83, H:26
A:2158, W:83, H:26
A:2160, W:36, H:60
A:2160, W:54, H:40
A:2160, W:60, H:36
A:2160, W:36, H:60
A:2160, W:90, H:24
A:2160, W:27, H:80
A:2160, W:48, H:45
A:2160, W:54, H:40
A:2160, W:54, H:40
A:2162, W:23, H:94
A:2162, W:23, H:94
A:2162, W:23, H:94
A:2162, W:23, H:94
A:2166, W:38, H:57
A:2170, W:35, H:62
A:2170, W:62, H:35
A:2175, W:75, H:29
A:2175, W:87, H:25
A:2175, W:75, H:29
A:2175, W:87, H:25
A:2175, W:75, H:29
A:2175, W:25, H:87
A:2176, W:34, H:64
A:2176, W:64, H:34
A:2176, W:64, H:34
A:2178, W:33, H:66
A:2178, W:22, H:99
A:2178, W:99, H:22
A:2178, W:33, H:66
A:2178, W:22, H:99
A:2178, W:99, H:22
A:2178, W:33, H:66
A:2178, W:33, H:66
A:2178, W:33, H:66
A:2178, W:66, H:33
A:2178, W:33, H:66
A:2178, W:22, H:99
A:2183, W:59, H:37
A:2183, W:37, H:59
A:2183, W:37, H:59
A:2184, W:52, H:42
A:2184, W:28, H:78
A:2184, W:28, H:78
A:2184, W:28, H:78
A:2184, W:78, H:28
A:2184, W:78, H:28
A:2184, W:84, H:26
A:2184, W:78, H:28
A:2184, W:91, H:24
A:2184, W:39, H:56
A:2184, W:39, H:56
A:2184, W:42, H:52
A:2185, W:95, H:23
A:2187, W:81, H:27
A:2187, W:81, H:27
A:2190, W:73, H:30
A:2193, W:43, H:51
A:2196, W:61, H:36
A:2196, W:36, H:61
A:2200, W:25, H:88
A:2200, W:40, H:55
A:2200, W:22, H:100
A:2200, W:55, H:40
A:2200, W:88, H:25
A:2200, W:22, H:100
A:2200, W:55, H:40
A:2200, W:25, H:88
A:2200, W:50, H:44
A:2204, W:29, H:76
A:2204, W:38, H:58
A:2204, W:76, H:29
A:2204, W:58, H:38
A:2204, W:76, H:29
A:2205, W:63, H:35
A:2208, W:23, H:96
A:2208, W:46, H:48
A:2208, W:24, H:92
A:2208, W:24, H:92
A:2208, W:32, H:69
A:2209, W:47, H:47
A:2210, W:85, H:26
A:2210, W:34, H:65
A:2210, W:65, H:34
A:2210, W:65, H:34
A:2210, W:85, H:26
A:2210, W:65, H:34
A:2211, W:67, H:33
A:2211, W:67, H:33
A:2211, W:33, H:67
A:2212, W:79, H:28
A:2212, W:79, H:28
A:2214, W:27, H:82
A:2214, W:27, H:82
A:2214, W:82, H:27
A:2214, W:54, H:41
A:2220, W:60, H:37
A:2220, W:30, H:74
A:2220, W:30, H:74
A:2223, W:39, H:57
A:2223, W:39, H:57
A:2225, W:89, H:25
A:2225, W:89, H:25
A:2225, W:25, H:89
A:2225, W:89, H:25
A:2226, W:42, H:53
A:2226, W:42, H:53
A:2226, W:42, H:53
A:2231, W:97, H:23
A:2232, W:62, H:36
A:2232, W:62, H:36
A:2232, W:62, H:36
A:2232, W:62, H:36
A:2232, W:93, H:24
A:2233, W:77, H:29
A:2233, W:29, H:77
A:2240, W:35, H:64
A:2240, W:56, H:40
A:2240, W:40, H:56
A:2240, W:56, H:40
A:2240, W:35, H:64
A:2240, W:80, H:28
A:2241, W:27, H:83
A:2241, W:27, H:83
A:2242, W:38, H:59
A:2244, W:68, H:33
A:2244, W:66, H:34
A:2244, W:34, H:66
A:2244, W:68, H:33
A:2244, W:34, H:66
A:2244, W:44, H:51
A:2244, W:34, H:66
A:2250, W:25, H:90
A:2250, W:50, H:45
A:2254, W:98, H:23
A:2254, W:23, H:98
A:2254, W:46, H:49
A:2254, W:98, H:23
A:2254, W:46, H:49
A:2255, W:55, H:41
A:2255, W:41, H:55
A:2256, W:24, H:94
A:2256, W:47, H:48
A:2256, W:47, H:48
A:2257, W:37, H:61
A:2257, W:61, H:37
A:2262, W:78, H:29
A:2262, W:29, H:78
A:2262, W:58, H:39
A:2262, W:39, H:58
A:2262, W:58, H:39
A:2262, W:26, H:87
A:2262, W:29, H:78
A:2262, W:78, H:29
A:2262, W:26, H:87
A:2262, W:58, H:39
A:2262, W:78, H:29
A:2262, W:39, H:58
A:2262, W:87, H:26
A:2262, W:29, H:78
A:2263, W:73, H:31
A:2263, W:73, H:31
A:2268, W:54, H:42
A:2268, W:42, H:54
A:2268, W:27, H:84
A:2268, W:42, H:54
A:2268, W:84, H:27
A:2268, W:63, H:36
A:2275, W:65, H:35
A:2275, W:91, H:25
A:2275, W:91, H:25
A:2275, W:65, H:35
A:2277, W:99, H:23
A:2277, W:69, H:33
A:2277, W:69, H:33
A:2278, W:67, H:34
A:2278, W:67, H:34
A:2278, W:67, H:34
A:2278, W:67, H:34
A:2278, W:67, H:34
A:2278, W:67, H:34
A:2280, W:60, H:38
A:2280, W:38, H:60
A:2280, W:38, H:60
A:2280, W:57, H:40
A:2280, W:57, H:40
A:2288, W:52, H:44
A:2288, W:44, H:52
A:2294, W:31, H:74
A:2294, W:31, H:74
A:2294, W:62, H:37
A:2294, W:62, H:37
A:2294, W:62, H:37
A:2295, W:45, H:51
A:2295, W:45, H:51
A:2296, W:28, H:82
A:2296, W:28, H:82
A:2296, W:28, H:82
A:2300, W:25, H:92
A:2300, W:100, H:23
A:2301, W:39, H:59
A:2301, W:39, H:59
A:2304, W:72, H:32
A:2304, W:64, H:36
A:2304, W:48, H:48
A:2304, W:72, H:32
A:2304, W:64, H:36
A:2304, W:96, H:24
A:2304, W:64, H:36
A:2304, W:64, H:36
A:2310, W:35, H:66
A:2310, W:66, H:35
A:2310, W:30, H:77
A:2310, W:55, H:42
A:2310, W:70, H:33
A:2310, W:77, H:30
A:2310, W:55, H:42
A:2314, W:89, H:26
A:2314, W:26, H:89
A:2318, W:38, H:61
A:2320, W:58, H:40
A:2320, W:29, H:80
A:2320, W:40, H:58
A:2320, W:40, H:58
A:2320, W:80, H:29
A:2320, W:40, H:58
A:2320, W:29, H:80
A:2322, W:54, H:43
A:2322, W:43, H:54
A:2322, W:54, H:43
A:2322, W:27, H:86
A:2322, W:54, H:43
A:2324, W:83, H:28
A:2324, W:83, H:28
A:2324, W:83, H:28
A:2325, W:31, H:75
A:2325, W:31, H:75
A:2325, W:93, H:25
A:2325, W:31, H:75
A:2328, W:97, H:24
A:2331, W:37, H:63
A:2332, W:44, H:53
A:2332, W:53, H:44
A:2332, W:44, H:53
A:2332, W:44, H:53
A:2332, W:44, H:53
A:2336, W:32, H:73
A:2336, W:32, H:73
A:2336, W:32, H:73
A:2336, W:73, H:32
A:2337, W:41, H:57
A:2340, W:36, H:65
A:2340, W:60, H:39
A:2340, W:90, H:26
A:2340, W:26, H:90
A:2340, W:52, H:45
A:2340, W:30, H:78
A:2343, W:71, H:33
A:2343, W:33, H:71
A:2345, W:67, H:35
A:2345, W:35, H:67
A:2346, W:46, H:51
A:2346, W:34, H:69
A:2349, W:81, H:29
A:2349, W:81, H:29
A:2349, W:29, H:81
A:2349, W:27, H:87
A:2350, W:50, H:47
A:2350, W:94, H:25
A:2350, W:50, H:47
A:2350, W:50, H:47
A:2352, W:84, H:28
A:2352, W:84, H:28
A:2352, W:56, H:42
A:2352, W:24, H:98
A:2352, W:28, H:84
A:2352, W:84, H:28
A:2352, W:56, H:42
A:2352, W:48, H:49
A:2352, W:84, H:28
A:2356, W:76, H:31
A:2356, W:62, H:38
A:2356, W:62, H:38
A:2356, W:31, H:76
A:2356, W:76, H:31
A:2356, W:38, H:62
A:2356, W:62, H:38
A:2356, W:62, H:38
A:2356, W:31, H:76
A:2360, W:59, H:40
A:2365, W:43, H:55
A:2366, W:91, H:26
A:2366, W:91, H:26
A:2366, W:26, H:91
A:2366, W:91, H:26
A:2368, W:74, H:32
A:2368, W:64, H:37
A:2368, W:32, H:74
A:2368, W:74, H:32
A:2368, W:74, H:32
A:2370, W:79, H:30
A:2370, W:79, H:30
A:2375, W:95, H:25
A:2375, W:25, H:95
A:2375, W:95, H:25
A:2375, W:25, H:95
A:2375, W:25, H:95
A:2375, W:25, H:95
A:2376, W:88, H:27
A:2376, W:33, H:72
A:2376, W:72, H:33
A:2376, W:54, H:44
A:2376, W:24, H:99
A:2378, W:41, H:58
A:2378, W:58, H:41
A:2380, W:68, H:35
A:2380, W:28, H:85
A:2380, W:35, H:68
A:2380, W:85, H:28
A:2380, W:85, H:28
A:2380, W:34, H:70
A:2380, W:70, H:34
A:2385, W:53, H:45
A:2387, W:77, H:31
A:2387, W:77, H:31
A:2392, W:52, H:46
A:2392, W:52, H:46
A:2392, W:46, H:52
A:2392, W:26, H:92
A:2392, W:26, H:92
A:2392, W:52, H:46
A:2392, W:46, H:52
A:2394, W:57, H:42
A:2394, W:57, H:42
A:2394, W:38, H:63
A:2394, W:38, H:63
A:2394, W:63, H:38
A:2394, W:63, H:38
A:2400, W:60, H:40
A:2400, W:40, H:60
A:2400, W:80, H:30
A:2400, W:24, H:100
A:2400, W:32, H:75
A:2400, W:96, H:25
A:2400, W:80, H:30
A:2400, W:30, H:80
A:2400, W:80, H:30
A:2400, W:24, H:100
A:2400, W:75, H:32
A:2400, W:96, H:25
A:2400, W:25, H:96
A:2400, W:75, H:32
A:2400, W:50, H:48
A:2400, W:25, H:96
A:2400, W:25, H:96
A:2400, W:48, H:50
A:2400, W:100, H:24
A:2403, W:27, H:89
A:2403, W:27, H:89
A:2403, W:27, H:89
A:2403, W:27, H:89
A:2403, W:89, H:27
A:2403, W:27, H:89
A:2407, W:29, H:83
A:2408, W:86, H:28
A:2409, W:33, H:73
A:2412, W:67, H:36
A:2412, W:67, H:36
A:2414, W:71, H:34
A:2414, W:71, H:34
A:2414, W:71, H:34
A:2415, W:69, H:35
A:2415, W:35, H:69
A:2415, W:35, H:69
A:2418, W:31, H:78
A:2418, W:62, H:39
A:2418, W:62, H:39
A:2418, W:78, H:31
A:2419, W:59, H:41
A:2419, W:41, H:59
A:2419, W:59, H:41
A:2430, W:90, H:27
A:2430, W:54, H:45
A:2430, W:90, H:27
A:2430, W:30, H:81
A:2430, W:45, H:54
A:2432, W:64, H:38
A:2432, W:38, H:64
A:2432, W:32, H:76
A:2432, W:32, H:76
A:2436, W:87, H:28
A:2436, W:28, H:87
A:2436, W:28, H:87
A:2436, W:29, H:84
A:2436, W:87, H:28
A:2436, W:42, H:58
A:2436, W:42, H:58
A:2438, W:53, H:46
A:2440, W:40, H:61
A:2440, W:40, H:61
A:2442, W:37, H:66
A:2442, W:33, H:74
A:2442, W:66, H:37
A:2444, W:26, H:94
A:2444, W:47, H:52
A:2444, W:52, H:47
A:2444, W:47, H:52
A:2448, W:51, H:48
A:2448, W:72, H:34
A:2448, W:51, H:48
A:2448, W:68, H:36
A:2448, W:68, H:36
A:2448, W:48, H:51
A:2449, W:79, H:31
A:2450, W:25, H:98
A:2450, W:98, H:25
A:2450, W:49, H:50
A:2450, W:98, H:25
A:2450, W:49, H:50
A:2450, W:98, H:25
A:2450, W:35, H:70
A:2451, W:43, H:57
A:2457, W:39, H:63
A:2457, W:63, H:39
A:2457, W:63, H:39
A:2457, W:27, H:91
A:2460, W:60, H:41
A:2460, W:30, H:82
A:2460, W:41, H:60
A:2460, W:41, H:60
A:2464, W:77, H:32
A:2464, W:77, H:32
A:2464, W:32, H:77
A:2464, W:32, H:77
A:2464, W:28, H:88
A:2464, W:28, H:88
A:2465, W:85, H:29
A:2465, W:29, H:85
A:2465, W:85, H:29
A:2470, W:38, H:65
A:2470, W:65, H:38
A:2470, W:95, H:26
A:2470, W:26, H:95
A:2470, W:65, H:38
A:2475, W:45, H:55
A:2475, W:75, H:33
A:2475, W:99, H:25
A:2475, W:25, H:99
A:2475, W:99, H:25
A:2475, W:33, H:75
A:2475, W:45, H:55
A:2478, W:42, H:59
A:2479, W:67, H:37
A:2479, W:37, H:67
A:2479, W:37, H:67
A:2480, W:62, H:40
A:2480, W:80, H:31
A:2480, W:31, H:80
A:2482, W:34, H:73
A:2482, W:34, H:73
A:2482, W:34, H:73
A:2484, W:92, H:27
A:2484, W:27, H:92
A:2484, W:92, H:27
A:2484, W:54, H:46
A:2484, W:36, H:69
A:2485, W:71, H:35
A:2485, W:71, H:35
A:2485, W:35, H:71
A:2490, W:30, H:83
A:2490, W:83, H:30
A:2491, W:53, H:47
A:2492, W:89, H:28
A:2494, W:86, H:29
A:2494, W:29, H:86
A:2496, W:26, H:96
A:2496, W:78, H:32
A:2496, W:96, H:26
A:2496, W:48, H:52
A:2496, W:32, H:78
A:2496, W:52, H:48
A:2496, W:26, H:96
A:2496, W:78, H:32
A:2496, W:32, H:78
A:2499, W:49, H:51
A:2499, W:49, H:51
A:2499, W:51, H:49
A:2499, W:51, H:49
A:2500, W:50, H:50
A:2500, W:25, H:100
A:2508, W:76, H:33
A:2508, W:66, H:38
A:2508, W:57, H:44
A:2508, W:33, H:76
A:2508, W:57, H:44
A:2511, W:27, H:93
A:2511, W:93, H:27
A:2516, W:37, H:68
A:2516, W:37, H:68
A:2516, W:34, H:74
A:2516, W:68, H:37
A:2520, W:35, H:72
A:2520, W:56, H:45
A:2520, W:35, H:72
A:2520, W:45, H:56
A:2520, W:56, H:45
A:2520, W:35, H:72
A:2520, W:35, H:72
A:2520, W:42, H:60
A:2520, W:28, H:90
A:2520, W:63, H:40
A:2520, W:72, H:35
A:2522, W:97, H:26
A:2522, W:97, H:26
A:2522, W:97, H:26
A:2522, W:26, H:97
A:2523, W:29, H:87
A:2523, W:29, H:87
A:2523, W:29, H:87
A:2523, W:29, H:87
A:2523, W:29, H:87
A:2528, W:32, H:79
A:2528, W:79, H:32
A:2530, W:55, H:46
A:2530, W:55, H:46
A:2535, W:39, H:65
A:2535, W:65, H:39
A:2535, W:65, H:39
A:2535, W:65, H:39
A:2535, W:65, H:39
A:2535, W:65, H:39
A:2535, W:65, H:39
A:2537, W:59, H:43
A:2537, W:59, H:43
A:2537, W:59, H:43
A:2537, W:59, H:43
A:2537, W:43, H:59
A:2537, W:59, H:43
A:2538, W:94, H:27
A:2538, W:94, H:27
A:2538, W:47, H:54
A:2538, W:47, H:54
A:2541, W:77, H:33
A:2541, W:77, H:33
A:2542, W:82, H:31
A:2542, W:82, H:31
A:2542, W:82, H:31
A:2542, W:62, H:41
A:2542, W:62, H:41
A:2542, W:82, H:31
A:2542, W:41, H:62
A:2542, W:62, H:41
A:2544, W:53, H:48
A:2546, W:67, H:38
A:2546, W:38, H:67
A:2546, W:67, H:38
A:2546, W:67, H:38
A:2548, W:49, H:52
A:2548, W:98, H:26
A:2548, W:91, H:28
A:2548, W:98, H:26
A:2548, W:98, H:26
A:2550, W:51, H:50
A:2550, W:75, H:34
A:2550, W:85, H:30
A:2550, W:75, H:34
A:2550, W:51, H:50
A:2550, W:30, H:85
A:2550, W:30, H:85
A:2550, W:30, H:85
A:2550, W:30, H:85
A:2552, W:88, H:29
A:2552, W:58, H:44
A:2553, W:37, H:69
A:2555, W:73, H:35
A:2555, W:35, H:73
A:2560, W:40, H:64
A:2560, W:32, H:80
A:2560, W:32, H:80
A:2560, W:80, H:32
A:2560, W:80, H:32
A:2562, W:61, H:42
A:2565, W:45, H:57
A:2565, W:57, H:45
A:2565, W:45, H:57
A:2573, W:31, H:83
A:2573, W:83, H:31
A:2574, W:78, H:33
A:2574, W:39, H:66
A:2576, W:28, H:92
A:2576, W:28, H:92
A:2576, W:28, H:92
A:2576, W:56, H:46
A:2576, W:28, H:92
A:2576, W:28, H:92
A:2580, W:60, H:43
A:2580, W:43, H:60
A:2580, W:30, H:86
A:2580, W:60, H:43
A:2580, W:30, H:86
A:2580, W:30, H:86
A:2581, W:29, H:89
A:2581, W:89, H:29
A:2583, W:63, H:41
A:2584, W:76, H:34
A:2584, W:76, H:34
A:2584, W:68, H:38
A:2584, W:38, H:68
A:2585, W:55, H:47
A:2585, W:55, H:47
A:2590, W:70, H:37
A:2590, W:74, H:35
A:2590, W:70, H:37
A:2592, W:54, H:48
A:2592, W:32, H:81
A:2592, W:81, H:32
A:2592, W:54, H:48
A:2592, W:54, H:48
A:2592, W:36, H:72
A:2592, W:36, H:72
A:2592, W:36, H:72
A:2592, W:96, H:27
A:2592, W:32, H:81
A:2592, W:48, H:54
A:2596, W:59, H:44
A:2596, W:59, H:44
A:2596, W:44, H:59
A:2597, W:53, H:49
A:2597, W:53, H:49
A:2597, W:49, H:53
A:2600, W:100, H:26
A:2600, W:52, H:50
A:2601, W:51, H:51
A:2604, W:84, H:31
A:2604, W:28, H:93
A:2604, W:42, H:62
A:2604, W:31, H:84
A:2604, W:62, H:42
A:2604, W:42, H:62
A:2604, W:84, H:31
A:2604, W:93, H:28
A:2604, W:28, H:93
A:2604, W:93, H:28
A:2607, W:33, H:79
A:2610, W:30, H:87
A:2610, W:30, H:87
A:2610, W:29, H:90
A:2610, W:45, H:58
A:2610, W:29, H:90
A:2610, W:90, H:29
A:2610, W:87, H:30
A:2613, W:67, H:39
A:2613, W:39, H:67
A:2613, W:39, H:67
A:2613, W:39, H:67
A:2618, W:34, H:77
A:2618, W:34, H:77
A:2619, W:97, H:27
A:2619, W:27, H:97
A:2619, W:27, H:97
A:2622, W:38, H:69
A:2622, W:46, H:57
A:2623, W:61, H:43
A:2624, W:32, H:82
A:2624, W:82, H:32
A:2624, W:41, H:64
A:2624, W:41, H:64
A:2624, W:41, H:64
A:2624, W:41, H:64
A:2625, W:35, H:75
A:2625, W:75, H:35
A:2632, W:56, H:47
A:2632, W:56, H:47
A:2635, W:85, H:31
A:2635, W:31, H:85
A:2635, W:31, H:85
A:2639, W:91, H:29
A:2639, W:29, H:91
A:2639, W:29, H:91
A:2640, W:60, H:44
A:2640, W:60, H:44
A:2640, W:40, H:66
A:2640, W:48, H:55
A:2640, W:80, H:33
A:2640, W:40, H:66
A:2640, W:44, H:60
A:2640, W:60, H:44
A:2640, W:88, H:30
A:2640, W:48, H:55
A:2640, W:48, H:55
A:2640, W:44, H:60
A:2640, W:44, H:60
A:2640, W:40, H:66
A:2640, W:33, H:80
A:2646, W:54, H:49
A:2646, W:49, H:54
A:2646, W:42, H:63
A:2646, W:98, H:27
A:2646, W:49, H:54
A:2646, W:49, H:54
A:2650, W:50, H:53
A:2650, W:53, H:50
A:2650, W:53, H:50
A:2652, W:78, H:34
A:2652, W:78, H:34
A:2652, W:51, H:52
A:2652, W:34, H:78
A:2652, W:52, H:51
A:2652, W:34, H:78
A:2652, W:34, H:78
A:2655, W:59, H:45
A:2655, W:59, H:45
A:2655, W:45, H:59
A:2656, W:83, H:32
A:2656, W:83, H:32
A:2656, W:32, H:83
A:2656, W:83, H:32
A:2656, W:83, H:32
A:2660, W:70, H:38
A:2660, W:35, H:76
A:2660, W:38, H:70
A:2660, W:70, H:38
A:2660, W:70, H:38
A:2660, W:35, H:76
